,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,shipping_days,arrival_status,estimated_days,arrival_days,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
87942,brasilia,DF,2017-04-11 15:02:30,2017-04-12 14:55:16,2017-04-13 15:48:06,2017-04-30 10:46:06,2017-05-10,4,,recomendo,2017-05-01 00:00:00,2017-05-05 16:18:29,2017-04-19 14:55:16,129.9,16.61,59.0,271.0,1.0,1600.0,1,credit_card,1,146.51,ibitinga,SP,bed_bath_table,Furniture,23625.0,16,OnTime/Early,28,18,Slow,Neutral,Neutral
63095,osasco,SP,2017-03-20 23:30:06,2017-03-20 23:30:06,2017-03-21 11:11:34,2017-03-27 15:45:44,2017-04-06,1,,"Não gostei muito Rui 
",2017-03-28 00:00:00,2017-03-29 03:09:30,2017-03-26 23:30:06,65.99,13.04,45.0,941.0,1.0,1000.0,1,credit_card,1,79.03,sao paulo,SP,cool_stuff,Fashion,15750.0,6,OnTime/Early,16,6,Neutral,Very Fast,Very Fast
109278,belo horizonte,MG,2018-07-20 15:57:07,2018-07-20 16:05:30,2018-07-23 11:45:00,2018-07-27 07:22:40,2018-08-08,5,,,2018-07-27 00:00:00,2018-07-28 11:41:39,2018-07-25 16:05:30,49.0,23.14,60.0,875.0,1.0,1050.0,1,credit_card,1,47.43,presidente prudente,SP,bed_bath_table,Furniture,3150.0,3,OnTime/Early,18,6,Neutral,Very Fast,Very Fast
108319,teresina,PI,2018-06-18 20:23:34,2018-06-20 02:55:04,2018-06-21 11:46:00,2018-07-23 19:02:59,2018-07-20,4,,,2018-07-24 00:00:00,2018-07-24 23:55:22,2018-06-22 02:55:04,39.0,60.55,57.0,1009.0,1.0,150.0,1,boleto,1,99.55,sao ludgero,SC,telephony,Electronics,1296.0,32,Late,31,34,Slow,Slow,Slow
75379,fortaleza,CE,2018-03-15 13:34:45,2018-03-17 02:40:36,2018-03-29 20:19:36,2018-04-23 22:02:05,2018-04-25,1,,"BOA TARDE, FALTA ENTREGAR UMA CADEIRA DO MEU PEDIDO, O QUE ACONTECEU?",2018-04-24 00:00:00,2018-04-25 18:58:19,2018-03-30 02:40:36,169.9,76.05,43.0,1128.0,1.0,16133.0,1,boleto,1,737.85,itaquaquecetuba,SP,office_furniture,Furniture,92925.0,25,OnTime/Early,40,39,Very Slow,Slow,Slow
41695,pato branco,PR,2017-06-08 11:31:19,2017-06-08 13:06:00,2017-06-09 08:35:19,2017-06-19 20:31:48,2017-07-04,3,,"Os pincéis em si são bons, porém, foram enviados na cor diferente da comprada, não recomendo este parceiro!",2017-06-21 00:00:00,2017-06-21 22:37:59,2017-06-15 12:32:53,56.99,15.15,51.0,999.0,2.0,400.0,1,credit_card,3,72.14,santo andre,SP,perfumery,Beauty & Health,3960.0,10,OnTime/Early,25,11,Slow,Fast,Fast
108256,jaguarao,RS,2018-01-06 16:58:41,2018-01-09 07:17:33,2018-01-09 20:53:52,2018-01-16 13:42:51,2018-02-14,1,,Comprei 3 toners mas só recebi 2.,2018-01-17 00:00:00,2018-01-19 16:23:47,2018-01-15 07:17:33,39.9,16.11,37.0,312.0,1.0,833.0,1,boleto,1,168.03,ribeirao preto,SP,computers_accessories,Electronics,4508.0,6,OnTime/Early,38,9,Slow,Fast,Very Fast
57510,rio de janeiro,RJ,2017-11-26 15:47:21,2017-11-26 15:58:33,2017-11-28 00:18:38,2017-12-13 01:54:30,2017-12-19,5,,,2017-12-14 00:00:00,2017-12-14 04:21:26,2017-11-30 15:58:33,59.9,16.99,58.0,1953.0,1.0,850.0,1,credit_card,1,76.89,curitiba,PR,furniture_decor,Furniture,8349.0,15,OnTime/Early,22,16,Neutral,Neutral,Fast
36149,campo grande,MS,2018-03-08 11:43:33,2018-03-08 11:55:35,2018-03-12 22:37:24,2018-03-29 18:38:41,2018-03-28,4,,blza bomm,2018-03-30 00:00:00,2018-03-30 22:18:19,2018-03-14 11:55:35,389.0,55.25,53.0,1135.0,4.0,2650.0,1,credit_card,9,444.25,sao paulo,SP,home_construction,Furniture,80000.0,16,Late,19,21,Neutral,Neutral,Neutral
40481,porto alegre,RS,2018-08-16 19:50:33,2018-08-16 20:09:32,2018-08-20 15:22:00,2018-08-28 01:56:38,2018-08-31,5,,,2018-08-28 00:00:00,2018-08-30 01:05:34,2018-08-21 20:09:32,18.99,15.23,31.0,330.0,1.0,275.0,1,credit_card,1,34.22,sao paulo,SP,telephony,Electronics,648.0,7,OnTime/Early,14,11,Fast,Fast,Very Fast
17290,ribeirao das neves,MG,2018-02-24 21:17:15,2018-02-24 21:28:27,2018-03-01 00:09:27,2018-03-29 16:51:48,2018-03-20,5,,"Na descrição nao fala que a cortina e transparente, ela ficou linda no quarto mas è muito fina pelo preço.Deveria ser mais barata.",2018-03-22 00:00:00,2018-04-02 02:04:26,2018-02-28 21:28:27,128.89,18.15,63.0,394.0,1.0,1700.0,1,credit_card,2,147.04,ibitinga,SP,furniture_decor,Furniture,23625.0,28,Late,23,32,Neutral,Slow,Slow
42229,recife,PE,2018-04-25 00:04:18,2018-04-25 00:31:38,2018-04-26 11:06:00,2018-05-10 17:18:44,2018-05-21,4,Recomendo a todos. ,Boa compra.,2018-05-11 00:00:00,2018-05-11 20:47:49,2018-05-02 00:31:14,64.99,19.14,50.0,1257.0,1.0,350.0,1,credit_card,4,84.13,sao luis,MA,health_beauty,Beauty & Health,2964.0,14,OnTime/Early,25,15,Slow,Fast,Fast
96293,sao paulo,SP,2017-05-17 11:27:13,2017-05-17 11:42:27,2017-05-17 13:52:39,2017-05-22 22:13:59,2017-06-06,5,,,2017-05-24 00:00:00,2017-05-26 13:25:54,2017-05-23 11:42:27,79.99,13.58,63.0,473.0,2.0,850.0,1,credit_card,7,93.57,ibitinga,SP,furniture_decor,Furniture,48000.0,5,OnTime/Early,19,5,Neutral,Very Fast,Very Fast
47324,santa maria,RS,2017-07-07 18:07:10,2017-07-07 18:23:15,2017-07-12 18:39:55,2017-07-21 12:07:49,2017-08-02,5,,,2017-07-22 00:00:00,2017-07-22 21:57:59,2017-07-13 18:23:15,99.9,17.95,60.0,236.0,1.0,1500.0,1,credit_card,5,235.7,piracicaba,SP,bed_bath_table,Furniture,7616.0,8,OnTime/Early,25,13,Slow,Fast,Fast
43169,rio de janeiro,RJ,2018-02-03 15:42:54,2018-02-03 15:50:33,2018-02-06 22:18:36,2018-02-17 15:26:44,2018-03-07,3,,,2018-02-18 00:00:00,2018-02-19 13:58:16,2018-02-14 15:50:33,235.0,22.49,51.0,729.0,2.0,8100.0,1,credit_card,5,257.49,sao paulo,SP,cool_stuff,Fashion,42120.0,10,OnTime/Early,31,13,Slow,Fast,Fast
83260,belo horizonte,MG,2017-03-08 15:17:51,2017-03-08 15:17:51,2017-03-09 08:23:03,2017-03-20 13:22:03,2017-03-29,4,,,2017-03-22 00:00:00,2017-03-22 15:23:26,2017-03-14 15:17:51,12.99,15.11,49.0,868.0,1.0,1600.0,1,credit_card,1,56.2,sao paulo,SP,furniture_decor,Furniture,12800.0,11,OnTime/Early,20,11,Neutral,Fast,Fast
40489,goiania,GO,2017-04-29 15:10:58,2017-04-30 15:15:09,2017-05-02 15:39:25,2017-05-12 17:07:51,2017-06-13,1,,,2017-05-13 00:00:00,2017-05-14 13:44:07,2017-05-16 15:15:09,71.35,22.43,54.0,706.0,1.0,1100.0,1,credit_card,10,375.12,campina das missoes,RS,computers_accessories,Electronics,6688.0,10,OnTime/Early,44,13,Very Slow,Fast,Fast
42934,santa maria,RS,2018-02-04 23:32:38,2018-02-04 23:49:50,2018-02-05 16:42:15,2018-02-27 20:47:57,2018-03-09,4,,,2018-02-28 00:00:00,2018-03-01 02:05:10,2018-02-08 23:49:50,424.2,55.57,54.0,562.0,2.0,15000.0,1,credit_card,9,479.77,sao bernardo do campo,SP,home_construction,Furniture,75000.0,22,OnTime/Early,32,22,Slow,Neutral,Neutral
80969,taboao da serra,SP,2018-05-08 18:54:41,2018-05-10 21:51:06,2018-05-11 12:52:00,2018-05-16 21:28:29,2018-05-29,3,,,2018-05-17 00:00:00,2018-05-20 15:21:52,2018-05-16 21:51:06,53.2,15.37,55.0,555.0,1.0,600.0,1,credit_card,10,396.05,ibitinga,SP,bed_bath_table,Furniture,2560.0,5,OnTime/Early,20,8,Neutral,Fast,Very Fast
7349,caxias do sul,RS,2018-06-07 18:41:43,2018-06-08 02:56:11,2018-06-11 09:47:00,2018-06-25 09:41:53,2018-07-17,5,,,2018-06-26 00:00:00,2018-06-26 13:19:39,2018-06-18 02:56:11,134.9,19.91,56.0,624.0,2.0,700.0,1,boleto,1,154.81,limeira,SP,baby,Fashion,6048.0,13,OnTime/Early,39,17,Slow,Neutral,Fast
49533,barra do garcas,MT,2017-05-07 14:22:11,2017-05-09 09:25:16,2017-05-15 13:32:24,2017-05-22 20:51:14,2017-06-16,5,,"Vendedor rápido e atencioso, recomendo a todos",2017-05-24 00:00:00,2017-05-25 03:42:16,2017-05-15 09:25:16,179.0,20.49,58.0,217.0,3.0,950.0,1,boleto,1,199.49,osasco,SP,home_confort,Home & Garden,18000.0,7,OnTime/Early,39,15,Slow,Fast,Very Fast
19226,americana,SP,2018-05-22 14:22:51,2018-05-22 14:34:57,2018-05-23 09:07:00,2018-05-24 20:51:37,2018-06-05,5,SUPERECOMENDO,RECOMENDO. EFICIENTE E RÁPIDO.,2018-05-25 00:00:00,2018-05-26 17:09:52,2018-05-28 14:31:54,49.8,7.39,36.0,337.0,1.0,400.0,1,credit_card,3,57.19,santo andre,SP,cine_photo,Entertainment,1587.0,1,OnTime/Early,13,2,Fast,Very Fast,Very Fast
25184,alto jequitiba,MG,2017-12-09 12:58:29,2017-12-09 13:30:51,2017-12-11 15:23:04,2017-12-19 17:33:32,2018-01-04,4,,Entrega correta e rápida. ,2017-12-20 00:00:00,2017-12-21 08:18:51,2017-12-14 13:30:51,79.99,26.18,47.0,1373.0,4.0,200.0,1,credit_card,6,106.17,araguari,MG,consoles_games,Electronics,396.0,8,OnTime/Early,25,10,Slow,Fast,Fast
51900,poa,SP,2018-05-01 12:24:00,2018-05-01 12:35:17,2018-05-02 15:13:00,2018-05-04 18:28:40,2018-05-15,5,Ótima,"Chegou antes do prazo, produto muito bom",2018-05-05 00:00:00,2018-05-07 21:59:28,2018-05-07 12:35:17,20.99,7.39,45.0,339.0,1.0,400.0,1,credit_card,2,28.38,sao paulo,SP,construction_tools_construction,Industry & Construction,5120.0,2,OnTime/Early,13,3,Fast,Very Fast,Very Fast
9223,sao caetano do sul,SP,2018-02-15 15:37:41,2018-02-17 03:47:42,2018-02-19 23:16:49,2018-02-21 17:07:36,2018-03-01,5,,,2018-02-22 00:00:00,2018-02-23 13:05:12,2018-02-22 02:47:42,47.49,9.94,48.0,859.0,3.0,175.0,1,boleto,1,57.43,praia grande,SP,drinks,Food & Drinks,10143.0,1,OnTime/Early,13,6,Fast,Very Fast,Very Fast
89982,presidente prudente,SP,2018-04-05 20:12:22,2018-04-06 22:49:06,2018-04-09 19:32:38,2018-04-11 13:10:35,2018-04-23,5,,Muito bom em atendimento e envio de mercadoria no prazo correto,2018-04-12 00:00:00,2018-04-12 18:51:59,2018-04-11 22:49:06,699.0,17.33,48.0,1458.0,1.0,5400.0,1,credit_card,10,716.33,sao paulo,SP,home_appliances,Home & Garden,11200.0,1,OnTime/Early,17,5,Neutral,Very Fast,Very Fast
72170,castelandia,GO,2017-05-12 08:59:53,2017-05-12 09:10:15,2017-05-12 15:18:40,2017-05-29 15:23:51,2017-06-09,5,,,2017-05-30 00:00:00,2017-05-31 00:06:19,2017-05-18 09:10:15,219.0,36.85,42.0,317.0,1.0,2300.0,1,credit_card,10,255.85,lages,SC,garden_tools,Furniture,9614.0,17,OnTime/Early,27,17,Slow,Neutral,Neutral
103311,jandira,SP,2017-04-19 09:25:15,2017-04-21 05:16:03,2017-04-27 03:30:15,2017-05-03 11:07:25,2017-05-18,2,,,2017-05-04 00:00:00,2017-05-05 11:09:56,2017-04-27 05:16:03,30.9,14.52,59.0,477.0,1.0,50.0,1,boleto,1,272.52,blumenau,SC,watches_gifts,Electronics,352.0,6,OnTime/Early,28,14,Slow,Fast,Very Fast
8418,nova era,MG,2018-05-25 19:55:32,2018-05-25 20:17:29,2018-05-28 13:58:00,2018-06-06 11:28:30,2018-07-03,5,otimo produto,"melhor compra q fiz,produto melhor do q anunciado,gostei muito,recomendo a todos,parabens",2018-06-07 00:00:00,2018-06-07 21:53:13,2018-06-04 20:17:29,189.0,19.2,51.0,850.0,1.0,6225.0,1,credit_card,8,208.2,presidente prudente,SP,bed_bath_table,Furniture,75200.0,8,OnTime/Early,38,11,Slow,Fast,Fast
32542,santos,SP,2018-01-03 14:11:04,2018-01-04 10:57:25,2018-01-04 17:29:46,2018-01-05 19:18:16,2018-01-19,5,,Compra tranqüila e rápida.,2018-01-06 00:00:00,2018-01-08 21:32:27,2018-01-10 10:57:25,59.99,58.9,41.0,1047.0,1.0,2240.0,1,boleto,1,118.89,sao paulo,SP,luggage_accessories,Home & Garden,10640.0,1,OnTime/Early,15,2,Fast,Very Fast,Very Fast
110417,campinas,SP,2017-11-24 01:43:41,2017-11-24 13:11:46,2017-11-29 13:27:03,2017-12-11 23:35:23,2017-12-08,2,,Não recebi o produto ainda ,2017-12-10 00:00:00,2017-12-10 23:41:34,2017-11-30 13:11:46,117.3,14.43,53.0,555.0,1.0,4105.0,1,credit_card,10,131.73,guarulhos,SP,auto,Electronics,44890.0,12,Late,13,17,Fast,Neutral,Fast
31776,cuiaba,MT,2018-06-21 12:24:00,2018-06-22 02:58:52,2018-06-28 08:36:00,2018-07-09 19:06:49,2018-07-19,1,Veio faltando um rolo,"Veio faltando um rolo de papel de parede. Como vou ter neném na semana que vem, vou querer meu dinheiro de volta, pois não vai dar tempo de chegar outro rolo caso vcs mandem. Eu vou devolver esse ",2018-07-10 00:00:00,2018-07-11 01:54:28,2018-06-28 02:58:52,190.0,21.28,45.0,632.0,1.0,1350.0,1,boleto,1,422.56,sao paulo,SP,furniture_decor,Furniture,5445.0,11,OnTime/Early,27,18,Slow,Neutral,Fast
75004,niteroi,RJ,2018-05-19 20:21:59,2018-05-21 17:35:19,2018-05-22 10:51:00,2018-06-08 22:21:25,2018-06-06,3,,Ainda falta entregar um pedido,2018-06-08 00:00:00,2018-06-10 03:38:02,2018-05-23 17:31:40,18.99,18.13,58.0,380.0,1.0,475.0,2,voucher,1,8.98,sao roque,SP,sports_leisure,Entertainment,1440.0,17,Late,17,20,Neutral,Neutral,Neutral
109972,curitiba,PR,2018-07-28 13:17:15,2018-07-28 13:44:32,2018-07-30 14:47:00,2018-08-04 00:18:38,2018-08-15,5,,,2018-08-05 00:00:00,2018-08-06 23:05:03,2018-08-02 13:44:32,9.99,16.32,33.0,703.0,1.0,400.0,1,credit_card,2,26.31,floranopolis,SC,food,Food & Drinks,3510.0,4,OnTime/Early,17,6,Neutral,Very Fast,Very Fast
65296,bacabal,MA,2018-07-09 12:06:05,2018-07-11 03:35:22,2018-07-12 11:38:00,2018-07-26 18:28:23,2018-08-03,5,,,2018-07-27 00:00:00,2018-07-30 12:54:21,2018-07-17 03:35:22,149.9,63.07,56.0,293.0,2.0,2650.0,1,boleto,1,425.94,pirituba,SP,sports_leisure,Entertainment,13500.0,14,OnTime/Early,24,17,Neutral,Neutral,Fast
102991,espigao do oeste,RO,2017-04-30 18:02:27,2017-05-03 14:25:41,2017-05-04 16:09:35,2017-05-17 14:57:41,2017-06-06,5,,"Muito bom , confiavel",2017-05-18 00:00:00,2017-05-22 11:07:45,2017-05-09 14:25:41,69.9,26.75,56.0,536.0,1.0,800.0,1,credit_card,1,96.65,ibitinga,SP,bed_bath_table,Furniture,23625.0,12,OnTime/Early,36,16,Slow,Neutral,Fast
70978,pocos de caldas,MG,2017-11-25 14:38:49,2017-11-25 14:55:54,2017-11-28 13:39:00,2017-12-13 01:58:38,2017-12-19,4,,,2017-12-14 00:00:00,2017-12-16 08:51:03,2017-12-01 14:55:54,32.99,15.98,44.0,789.0,1.0,650.0,1,credit_card,2,146.91,sao paulo,SP,furniture_decor,Furniture,14000.0,14,OnTime/Early,23,17,Neutral,Neutral,Fast
96794,pirapora,MG,2017-07-06 22:28:48,2017-07-06 22:43:14,2017-07-07 16:24:56,2017-07-17 18:37:31,2017-08-03,5,,,2017-07-18 00:00:00,2017-07-19 04:00:53,2017-07-16 22:43:14,169.9,20.43,54.0,1051.0,1.0,1600.0,1,credit_card,3,90.33,curitiba,PR,sports_leisure,Entertainment,10000.0,10,OnTime/Early,27,10,Slow,Fast,Fast
69533,sao paulo,SP,2017-06-12 19:32:04,2017-06-12 19:45:21,2017-06-13 12:31:33,2017-06-14 14:26:57,2017-06-26,4,,,2017-06-15 00:00:00,2017-06-15 23:11:02,2017-06-16 19:45:21,57.9,8.72,52.0,485.0,3.0,600.0,1,credit_card,3,66.62,guarulhos,SP,housewares,Home & Garden,2304.0,1,OnTime/Early,13,1,Fast,Very Fast,Very Fast
9937,sao paulo,SP,2017-08-10 22:43:08,2017-08-10 22:55:19,2017-08-11 17:37:46,2017-08-14 19:33:19,2017-08-23,5,,Entrega super atenciosos e entrega antes o previsto. ,2017-08-15 00:00:00,2017-08-16 00:32:15,2017-08-16 22:55:19,39.0,7.78,57.0,373.0,8.0,100.0,1,credit_card,2,46.78,sao paulo,SP,watches_gifts,Electronics,640.0,3,OnTime/Early,12,3,Fast,Very Fast,Very Fast
90259,rio de janeiro,RJ,2018-01-14 19:00:30,2018-01-14 19:12:20,2018-01-16 13:57:05,2018-02-28 00:14:03,2018-02-09,1,,,2018-02-11 00:00:00,2018-02-15 01:37:23,2018-01-18 19:12:20,49.9,14.1,58.0,850.0,2.0,450.0,1,credit_card,4,64.0,belo horizonte,MG,stationery,Books & Stationery,9375.0,42,Late,25,44,Slow,Very Slow,Very Slow
98965,sao bernardo do campo,SP,2018-07-19 14:17:22,2018-07-20 04:35:16,2018-07-20 13:10:00,2018-07-25 20:24:37,2018-08-02,3,,,2018-07-26 00:00:00,2018-07-27 10:38:32,2018-07-24 04:35:16,59.5,13.08,57.0,976.0,2.0,150.0,1,boleto,1,72.58,franca,SP,health_beauty,Beauty & Health,4000.0,5,OnTime/Early,13,6,Fast,Very Fast,Very Fast
59249,brasilia,DF,2018-08-07 08:16:01,2018-08-09 03:45:01,2018-08-13 15:35:00,2018-08-22 18:51:59,2018-08-24,5,10,,2018-08-23 00:00:00,2018-08-27 12:30:55,2018-08-15 03:45:01,170.0,21.46,58.0,1500.0,4.0,700.0,1,boleto,1,191.46,lauro de freitas,BA,telephony,Electronics,10080.0,9,OnTime/Early,16,15,Neutral,Fast,Fast
39429,boa vista,RR,2018-03-09 20:09:13,2018-03-09 20:48:15,2018-03-12 23:39:58,2018-04-18 22:56:41,2018-04-24,5,,,2018-04-19 00:00:00,2018-04-20 18:35:07,2018-03-15 20:31:39,219.0,68.45,42.0,236.0,1.0,342.0,1,boleto,1,287.45,guariba,SP,watches_gifts,Electronics,3510.0,36,OnTime/Early,45,40,Very Slow,Very Slow,Slow
80980,salvador,BA,2018-07-19 08:37:26,2018-07-21 03:25:17,2018-07-23 15:31:00,2018-08-21 01:12:45,2018-08-10,1,,"Ainda não chegou, e não consigo rastrear o produto, preciso do código de rastreamento!",2018-08-16 00:00:00,2018-08-16 11:26:44,2018-07-25 03:25:17,364.0,26.9,51.0,625.0,1.0,900.0,1,boleto,1,390.9,curitiba,PR,health_beauty,Beauty & Health,11400.0,28,Late,21,32,Neutral,Slow,Slow
69847,ribeirao preto,SP,2017-05-02 21:15:15,2017-05-03 15:22:54,2017-05-04 13:44:06,2017-05-08 09:13:58,2017-05-25,5,,"Produto entregue dentro do prazo e muito bem embalado, meu filho adorou o brinquedo, é exatamente como imaginávamos, ficamos muito satisfeitos!",2017-05-09 00:00:00,2017-05-09 21:36:00,2017-05-09 15:22:54,299.99,17.31,48.0,819.0,4.0,1538.0,1,credit_card,10,317.3,rio de janeiro,RJ,toys,Entertainment,27900.0,3,OnTime/Early,22,5,Neutral,Very Fast,Very Fast
8676,caxias do sul,RS,2017-11-08 11:05:27,2017-11-08 11:15:30,2017-11-10 14:46:43,2017-11-21 16:02:22,2017-12-15,5,,,2017-11-22 00:00:00,2017-11-24 18:33:32,2017-11-24 11:15:30,39.5,15.1,23.0,217.0,2.0,250.0,1,credit_card,2,54.6,sao paulo,SP,perfumery,Beauty & Health,1936.0,11,OnTime/Early,36,13,Slow,Fast,Fast
55010,rio de janeiro,RJ,2017-04-27 09:09:44,2017-04-27 09:25:08,2017-04-27 13:47:44,2017-05-04 13:20:07,2017-06-06,5,,,2017-05-05 00:00:00,2017-05-08 11:08:59,2017-05-05 09:25:08,209.9,21.55,26.0,998.0,7.0,3500.0,1,credit_card,3,231.45,mogi guacu,SP,luggage_accessories,Home & Garden,55000.0,6,OnTime/Early,39,7,Slow,Very Fast,Very Fast
50771,bauru,SP,2017-09-03 23:09:13,2017-09-03 23:23:53,2017-09-08 15:28:10,2017-09-13 19:00:15,2017-09-28,4,,,2017-09-14 00:00:00,2017-09-15 16:23:37,2017-09-10 23:23:53,59.9,13.44,57.0,366.0,2.0,1650.0,1,credit_card,1,73.34,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,5,OnTime/Early,24,9,Neutral,Fast,Very Fast
96492,cajamar,SP,2018-05-18 11:55:08,2018-05-18 12:48:02,2018-05-21 14:10:00,2018-05-24 23:58:40,2018-06-04,5,,,2018-05-25 00:00:00,2018-05-28 16:34:07,2018-05-24 12:48:02,99.0,14.05,50.0,844.0,1.0,875.0,1,credit_card,10,113.05,botucatu,SP,sports_leisure,Entertainment,20800.0,3,OnTime/Early,16,6,Neutral,Very Fast,Very Fast
64302,sao paulo,SP,2018-04-08 17:36:18,2018-04-10 04:15:35,2018-04-11 14:18:36,2018-04-12 23:21:42,2018-04-25,5,,,2018-04-13 00:00:00,2018-04-16 11:11:20,2018-04-16 04:15:35,69.9,12.43,44.0,903.0,6.0,2600.0,1,boleto,1,82.33,sao paulo,SP,furniture_decor,Furniture,15000.0,1,OnTime/Early,16,4,Neutral,Very Fast,Very Fast
86307,sao paulo,SP,2017-08-05 11:20:48,2017-08-05 11:35:15,2017-08-07 20:32:36,2017-08-09 12:57:14,2017-08-21,5,,Ótimo produto! Entrega no prazo! Excelente!,2017-08-10 00:00:00,2017-08-11 02:08:26,2017-08-11 11:35:15,75.0,13.08,44.0,903.0,6.0,2600.0,1,credit_card,1,88.08,sao paulo,SP,furniture_decor,Furniture,15000.0,1,OnTime/Early,15,4,Fast,Very Fast,Very Fast
37048,sao paulo,SP,2018-02-13 18:10:03,2018-02-13 18:27:11,2018-02-21 05:23:11,2018-03-05 17:04:57,2018-03-09,5,,,2018-03-06 00:00:00,2018-03-08 23:47:27,2018-02-19 17:27:11,205.9,12.94,35.0,905.0,2.0,383.0,1,credit_card,4,218.84,riberao preto,SP,computers_accessories,Electronics,6460.0,12,OnTime/Early,23,19,Neutral,Neutral,Fast
107222,rio claro,SP,2018-03-11 11:45:43,2018-03-12 17:29:47,2018-03-13 22:58:35,2018-03-19 15:03:18,2018-04-03,4,,,2018-03-20 00:00:00,2018-03-20 19:06:15,2018-03-16 17:29:47,37.5,18.23,54.0,1297.0,1.0,375.0,1,credit_card,4,87.67,domingos martins,ES,sports_leisure,Entertainment,4032.0,5,OnTime/Early,22,8,Neutral,Fast,Very Fast
41415,sao paulo,SP,2018-06-19 09:54:54,2018-06-19 10:15:41,2018-06-25 09:08:00,2018-06-26 17:04:39,2018-07-04,5,,"Material de boa qualidade e resistente, e o pedido chegou muito antes do previsível",2018-06-27 00:00:00,2018-06-28 01:36:30,2018-06-25 10:15:41,161.42,38.6,60.0,1382.0,4.0,9850.0,1,debit_card,1,200.02,sao bernardo do campo,SP,housewares,Home & Garden,55506.0,1,OnTime/Early,14,7,Fast,Very Fast,Very Fast
71242,ribeirao preto,SP,2017-11-24 17:52:52,2017-11-24 21:16:19,2017-12-04 16:52:01,2017-12-05 23:58:40,2017-12-14,4,,,2017-12-06 00:00:00,2017-12-07 09:50:15,2017-11-30 21:16:19,45.9,11.85,32.0,1797.0,1.0,150.0,1,credit_card,1,57.75,sao paulo,SP,sports_leisure,Entertainment,2816.0,1,OnTime/Early,19,11,Neutral,Fast,Very Fast
83158,sao paulo,SP,2018-03-15 19:45:36,2018-03-16 03:45:18,2018-03-19 15:03:43,2018-03-23 21:49:56,2018-03-28,1,,,2018-03-24 00:00:00,2018-03-25 01:30:02,2018-03-23 03:30:57,58.99,11.15,59.0,492.0,2.0,200.0,1,boleto,1,70.14,santo andre,SP,health_beauty,Beauty & Health,3960.0,4,OnTime/Early,12,8,Fast,Fast,Very Fast
5329,rio de janeiro,RJ,2017-07-13 22:29:41,2017-07-13 22:45:07,2017-07-21 18:57:19,2017-08-01 18:37:43,2017-08-10,5,,,2017-08-02 00:00:00,2017-08-02 23:27:36,2017-07-25 22:45:07,209.99,53.48,47.0,1158.0,1.0,16800.0,2,voucher,1,25.0,itaquaquecetuba,SP,office_furniture,Furniture,87696.0,10,OnTime/Early,27,18,Slow,Neutral,Fast
56105,rio de janeiro,RJ,2018-06-20 18:44:03,2018-06-20 19:01:03,2018-06-22 13:19:00,2018-06-28 21:09:58,2018-07-24,5,,,2018-06-29 00:00:00,2018-06-30 01:57:36,2018-06-26 19:00:33,118.8,9.17,29.0,178.0,1.0,400.0,1,credit_card,5,127.97,sao goncalo,RJ,perfumery,Beauty & Health,4693.0,6,OnTime/Early,33,8,Slow,Fast,Very Fast
48183,porto alegre,RS,2018-03-31 14:38:25,2018-03-31 14:50:17,2018-04-03 00:58:59,2018-04-07 12:06:45,2018-04-25,4,,,2018-04-08 00:00:00,2018-04-15 18:14:23,2018-04-05 14:50:17,9.0,15.23,40.0,429.0,1.0,150.0,1,credit_card,1,24.23,sao paulo,SP,electronics,Electronics,2800.0,4,OnTime/Early,24,6,Neutral,Very Fast,Very Fast
73556,volta redonda,RJ,2018-02-21 12:09:19,2018-02-21 12:30:21,2018-02-23 18:18:54,2018-03-26 23:24:32,2018-03-15,1,,,2018-03-17 00:00:00,2018-03-20 00:38:43,2018-02-27 12:30:21,28.0,15.1,43.0,1992.0,1.0,200.0,1,credit_card,1,86.2,sao jose do rio preto,SP,furniture_decor,Furniture,1600.0,31,Late,21,33,Neutral,Slow,Slow
44404,sao paulo,SP,2017-10-27 09:15:13,2017-10-27 09:29:29,2017-11-08 18:54:52,2017-11-13 20:24:37,2017-11-09,1,,,2017-11-11 00:00:00,2017-11-11 14:58:54,2017-11-03 09:28:59,179.5,10.67,40.0,1076.0,1.0,950.0,1,credit_card,2,190.17,sao jose dos campos,SP,computers_accessories,Electronics,8640.0,5,Late,12,17,Fast,Neutral,Very Fast
96113,sao sebastiao,SP,2017-07-11 02:01:16,2017-07-11 02:15:06,2017-07-11 21:14:37,2017-07-14 21:17:14,2017-08-09,1,,Os produtos: assento para carro e as mantas chegaram em datas diferentes. Os sapatinhos ainda não chegaram.,2017-07-15 00:00:00,2017-07-19 21:02:58,2017-07-17 02:15:06,22.9,4.05,50.0,365.0,3.0,300.0,1,credit_card,10,326.34,salto,SP,pet_shop,Home & Garden,3456.0,3,OnTime/Early,28,3,Slow,Very Fast,Very Fast
